week, name, version, count, created, downloads
2012/45, worlddb, 0.1.0, 2, 2012-11-05, 2540
2012/45, worlddb, 0.0.1, 1, 2012-11-05, 2622
2012/44, sportdb, 0.6.0, 21, 2012-11-04, 2644
2012/44, sportdb, 0.5.6, 20, 2012-11-03, 2640
2012/44, sportdb, 0.5.5, 19, 2012-11-03, 2575
2012/44, sportdb, 0.5.4, 18, 2012-11-03, 2559
2012/44, sportdb, 0.5.3, 17, 2012-11-03, 2571
2012/44, sportdb, 0.5.2, 16, 2012-11-03, 2547
2012/44, sportdb, 0.5.1, 15, 2012-11-03, 2572
2012/44, sportdb, 0.5.0, 14, 2012-11-01, 2593
2012/44, sportdb, 0.4.5, 13, 2012-10-30, 2657
2012/44, sportdb, 0.4.4, 12, 2012-10-29, 2581
2012/43, sportdb, 0.4.3, 11, 2012-10-28, 2588
2012/43, sportdb, 0.4.2, 10, 2012-10-27, 2564
2012/43, sportdb, 0.4.1, 9, 2012-10-26, 2559
2012/42, beerdb, 0.0.1, 1, 2012-10-17, 3552
2012/42, manman, 0.1.0, 2, 2012-10-17, 3173
2012/42, sportdb, 0.4.0, 8, 2012-10-16, 2579
2012/41, sportdb, 0.3.3, 7, 2012-10-14, 2595
2012/41, sportdb, 0.3.2, 6, 2012-10-14, 2593
2012/41, sportdb, 0.3.1, 5, 2012-10-14, 2546
2012/40, sportdb, 0.3.0, 4, 2012-10-07, 2577
2012/40, sportdb, 0.2.0, 3, 2012-10-06, 2561
2012/40, sportdb, 0.1.0, 2, 2012-10-06, 2571
2012/40, manman, 0.0.1, 1, 2012-10-04, 3113
2012/40, sportdb, 0.0.1, 1, 2012-10-04, 2545
2012/29, pluto, 0.3.0, 4, 2012-07-19, 2732
2012/29, pluto, 0.2.0, 3, 2012-07-17, 2684
2012/28, pluto, 0.1.0, 2, 2012-07-14, 2677
2012/28, pluto, 0.0.1, 1, 2012-07-14, 2683
2012/25, slideshow, 1.2.3, 63, 2012-06-24, 3643
2012/25, slideshow, 1.2.2, 62, 2012-06-24, 2656
2012/25, markdown, 1.0.0, 9, 2012-06-23, 81896
2012/25, props, 1.0.0, 3, 2012-06-23, 87806
2012/25, slideshow, 1.2.1, 61, 2012-06-23, 2625
2012/25, pakman, 0.4.0, 5, 2012-06-22, 4116
2012/25, slideshow, 1.2.0, 60, 2012-06-22, 2636
2012/25, pakman, 0.3.0, 4, 2012-06-20, 2742
2012/25, slideshow, 1.2.0.beta5, 59, 2012-06-20, 2023
2012/25, pakman, 0.2.0, 3, 2012-06-19, 2740
2012/25, slideshow, 1.2.0.beta4, 58, 2012-06-19, 2037
2012/25, slideshow, 1.2.0.beta3, 57, 2012-06-19, 2052
2012/25, markdown, 0.5.0.beta1, 8, 2012-06-18, 2149
2012/25, pakman, 0.1.0, 2, 2012-06-18, 2768
2012/25, slideshow, 1.2.0.beta2, 56, 2012-06-18, 2185
2012/25, slideshow, 1.2.0.beta1, 55, 2012-06-18, 2032
2012/24, pakman, 0.0.1, 1, 2012-06-17, 2698
2012/24, slideshow, 1.1.0, 54, 2012-06-17, 2699
2012/24, slideshow, 1.1.0.beta8, 53, 2012-06-16, 2048
2012/24, slideshow, 1.1.0.beta7, 52, 2012-06-12, 1985
2012/24, slideshow, 1.1.0.beta6, 51, 2012-06-12, 2043
2012/24, slideshow, 1.1.0.beta5, 50, 2012-06-12, 2191
2012/23, markdown, 0.4.0, 7, 2012-06-10, 4661
2012/23, props, 0.2.0, 2, 2012-06-10, 2913
2012/23, slideshow, 1.1.0.beta4, 49, 2012-06-10, 2048
2012/23, markdown, 0.3.0, 6, 2012-06-09, 3297
2012/23, slideshow, 1.1.0.beta3, 48, 2012-06-09, 2037
2012/23, textutils, 0.2.0, 3, 2012-06-09, 80694
2012/23, textutils, 0.1.0, 2, 2012-06-09, 2630
2012/23, textutils, 0.0.1, 1, 2012-06-09, 2616
2012/23, markdown, 0.2.0, 5, 2012-06-06, 3326
2012/23, slideshow, 1.1.0.beta2, 47, 2012-06-06, 2054
2012/22, fetcher, 0.1.0, 2, 2012-06-03, 4752
2012/22, markdown, 0.2.0.beta1, 4, 2012-06-03, 2144
2012/22, props, 0.1.0, 1, 2012-06-03, 2786
2012/22, slideshow, 1.1.0.beta1, 46, 2012-06-03, 2036
2012/22, slideshow, 1.0.5, 45, 2012-06-03, 2678
2012/22, slideshow, 1.0.4, 44, 2012-06-03, 2643
2012/22, fetcher, 0.0.1, 1, 2012-06-02, 3066
2012/22, markdown, 0.1.0.beta1, 2, 2012-06-02, 2115
2012/22, markdown, 0.1.0, 3, 2012-06-02, 3406
2012/22, markdown, 0.0.1, 1, 2012-05-30, 3260
2012/21, slideshow, 1.0.3, 43, 2012-05-26, 2664
2012/21, slideshow, 1.0.2, 42, 2012-05-26, 2621
2012/21, slideshow, 1.0.1, 41, 2012-05-26, 2635
2012/09, slideshow, 1.0.0, 40, 2012-03-04, 2967
2012/08, slideshow, 0.9.11, 39, 2012-02-21, 2790
2012/07, slideshow, 0.9.10, 38, 2012-02-19, 2729
2011/05, slideshow, 0.9.9, 37, 2011-02-06, 13647
2011/05, slideshow, 0.9.8, 36, 2011-02-06, 2990
2010/29, slideshow, 0.9.7, 35, 2010-07-21, 3398
2010/28, slideshow, 0.9.6, 34, 2010-07-18, 3103
2010/28, slideshow, 0.9.5, 33, 2010-07-14, 3181
2010/28, slideshow, 0.9.4, 32, 2010-07-14, 3065
2010/28, slideshow, 0.9.3, 31, 2010-07-12, 3071
2010/27, slideshow, 0.9.2, 30, 2010-07-11, 3078
2010/27, slideshow, 0.9.1, 29, 2010-07-05, 3076
2010/26, slideshow, 0.9, 28, 2010-07-04, 3040
2010/25, slideshow, 0.8.5, 27, 2010-06-24, 3066
2010/25, slideshow, 0.8.4, 26, 2010-06-23, 3061
2010/25, slideshow, 0.8.3, 25, 2010-06-22, 3062
2010/24, slideshow, 0.8.2, 24, 2010-06-19, 3052
2010/23, slideshow, 0.8.1, 23, 2010-06-13, 3093
2009/30, slideshow, 0.8, 22, 2009-07-25, 3419
2009/30, slideshow, 0.7.8, 21, 2009-07-25, 3155
2009/30, slideshow, 0.7.7, 20, 2009-07-25, 3156
2009/30, slideshow, 0.7.6, 19, 2009-07-25, 3163
2009/30, slideshow, 0.7.5, 18, 2009-07-25, 3157
2009/30, slideshow, 0.7.4, 17, 2009-07-25, 3161
2009/30, slideshow, 0.7.3, 16, 2009-07-25, 3162
2009/30, slideshow, 0.7.2, 15, 2009-07-25, 3097
2009/30, slideshow, 0.7.1, 14, 2009-07-25, 3100
2009/30, slideshow, 0.7, 13, 2009-07-25, 3137
2009/30, slideshow, 0.6.1, 12, 2009-07-25, 3097
2009/30, slideshow, 0.6, 11, 2009-07-25, 3138
2009/30, slideshow, 0.5.2, 10, 2009-07-25, 3139
2009/30, slideshow, 0.5.1, 9, 2009-07-25, 3114
2009/30, slideshow, 0.5, 8, 2009-07-25, 3128
2009/30, slideshow, 0.4.2, 7, 2009-07-25, 3086
2009/30, slideshow, 0.4.1, 6, 2009-07-25, 3123
2009/30, slideshow, 0.4, 5, 2009-07-25, 3107
2009/30, slideshow, 0.3.1, 4, 2009-07-25, 3115
2009/30, slideshow, 0.3, 3, 2009-07-25, 3152
2009/30, slideshow, 0.2, 2, 2009-07-25, 3089
2009/30, slideshow, 0.1, 1, 2009-07-25, 3088
